1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	20	17	13	10	9	8	82	65	49	1014	1010	1007	10	10	10	21	11	-	0.00	Rain
2	24	17	10	11	9	6	87	58	31	1017	1015	1014	10	10	10	29	13	-	0.00	 
3	24	18	12	14	12	10	88	68	47	1017	1014	1012	10	10	10	18	11	-	0.00	Rain
4	24	18	12	15	12	10	94	77	47	1019	1017	1016	10	9	4	35	11	58	0.00	Rain , Thunderstorm
5	17	13	11	14	12	10	94	84	72	1019	1017	1015	10	9	5	18	8	-	0.00	Rain
6	17	14	12	11	9	7	88	70	55	1020	1018	1016	10	10	10	43	24	68	0.00	Rain
7	19	14	11	12	9	8	88	75	56	1019	1017	1016	10	10	8	43	31	61	0.00	Rain
8	20	17	14	12	11	9	82	69	56	1019	1018	1017	10	10	10	35	26	55	0.00	 
9	22	16	11	10	9	7	77	59	43	1018	1017	1016	10	10	10	18	13	-	0.00	 
10	23	17	10	12	11	8	88	63	41	1016	1015	1014	10	10	10	21	10	-	0.00	 
11	23	17	10	11	9	7	94	60	36	1015	1015	1014	10	10	10	14	6	-	0.00	 
12	24	18	13	14	11	8	88	67	36	1016	1015	1015	10	10	10	21	8	-	0.00	Rain , Thunderstorm
13	23	17	12	13	9	7	94	62	38	1020	1017	1016	10	10	10	21	11	35	0.00	 
14	24	17	9	10	8	6	87	55	34	1021	1020	1018	10	10	10	11	6	-	0.00	 
15	20	17	14	13	12	9	88	71	56	1021	1019	1018	10	10	10	18	10	-	0.00	Rain , Thunderstorm
16	23	18	13	13	12	9	94	78	41	1021	1019	1017	10	9	4	18	8	29	0.00	Rain , Thunderstorm
17	23	17	12	14	13	10	94	74	50	1017	1012	1008	10	8	5	18	6	-	0.00	Rain , Thunderstorm
18	19	17	14	15	14	13	100	87	68	1007	1006	1005	10	8	1	26	11	-	0.00	Rain , Thunderstorm
19	15	13	12	13	11	10	94	85	77	1016	1010	1005	10	9	6	35	26	55	0.00	Rain
20	16	13	12	11	10	9	88	80	68	1016	1014	1013	10	10	8	35	21	55	0.00	Rain
21	20	17	13	15	12	10	94	83	68	1016	1013	1012	10	9	4	26	18	-	0.00	Rain , Thunderstorm
22	24	19	14	15	13	10	94	74	41	1020	1018	1016	10	10	10	18	10	-	0.00	 
23	24	19	15	15	14	11	94	76	44	1020	1019	1018	10	9	2	26	8	-	0.00	Rain , Thunderstorm
24	24	18	12	15	13	9	100	76	41	1019	1016	1013	10	8	0	21	6	-	0.00	Fog , Rain
25	19	17	14	15	14	12	94	81	68	1013	1010	1008	10	9	3	21	11	-	0.00	Rain , Thunderstorm
26	18	16	14	12	11	10	88	75	59	1018	1014	1010	10	10	10	29	19	43	0.00	Rain
27	24	18	12	14	12	10	88	69	47	1019	1017	1017	10	10	10	32	14	-	0.00	 
28	22	17	13	13	9	7	82	61	41	1023	1022	1019	10	10	10	18	11	32	0.00	 
29	23	17	12	12	9	8	88	62	38	1023	1021	1020	10	10	10	14	5	-	0.00	 
30	25	18	11	12	9	6	88	57	31	1022	1020	1018	10	10	10	11	6	-	0.00	 
31	22	17	12	15	11	9	88	74	46	1018	1014	1012	10	9	5	26	13	43	0.00	Rain
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	17	13	11	11	9	8	88	80	59	1015	1013	1012	10	10	10	26	16	-	0.00	Rain , Thunderstorm
2	21	16	12	11	11	9	88	72	49	1019	1017	1015	10	10	10	11	8	-	0.00	 
3	24	17	11	13	11	7	94	67	36	1020	1019	1019	10	9	5	14	8	-	0.00	 
4	24	18	12	14	12	10	88	68	41	1020	1019	1019	10	10	10	21	8	-	0.00	Rain
5	24	18	13	16	12	10	94	69	46	1019	1018	1018	10	10	10	21	11	-	0.00	 
6	22	16	11	12	11	9	88	67	46	1019	1018	1017	10	10	10	21	8	-	0.00	 
7	24	17	11	14	12	9	88	68	44	1018	1018	1017	10	10	10	14	6	-	0.00	 
8	25	19	14	15	13	11	88	68	41	1020	1019	1018	10	9	8	18	8	-	0.00	Rain , Thunderstorm
9	24	19	14	15	13	11	94	70	47	1022	1021	1020	10	9	5	29	6	-	0.00	Fog , Rain , Thunderstorm
10	25	18	12	14	11	8	94	62	36	1024	1023	1022	10	10	10	18	6	-	0.00	 
11	26	18	11	13	11	8	88	59	32	1024	1024	1023	-	-	-	26	11	40	0.00	 
12	26	19	12	12	10	9	82	58	34	1026	1025	1024	-	-	-	21	11	-	0.00	 
13	28	20	13	13	11	8	82	53	32	1025	1024	1022	10	10	10	11	6	-	0.00	 
14	29	21	14	13	11	9	82	53	29	1023	1021	1018	-	-	-	14	8	-	0.00	 
15	25	20	15	16	13	11	88	69	44	1020	1019	1019	10	10	8	21	11	-	0.00	Rain , Thunderstorm
16	25	19	14	15	13	11	88	68	44	1022	1021	1020	10	9	7	18	8	-	0.00	 
17	23	18	14	12	9	7	82	59	38	1022	1021	1020	10	10	10	18	10	-	0.00	 
18	20	16	11	14	11	8	88	73	59	1021	1020	1019	10	10	5	11	6	-	0.00	Rain
19	19	17	15	17	14	11	94	87	72	1021	1020	1020	10	6	1	18	8	-	0.00	Fog , Rain
20	26	20	15	18	14	10	100	75	39	1022	1021	1020	10	4	0	21	6	-	0.00	Fog
21	27	19	12	15	13	10	94	65	39	1022	1022	1021	10	9	7	18	8	-	0.00	 
22	27	20	14	15	13	11	82	61	39	1023	1022	1020	10	10	9	11	8	-	0.00	 
23	25	20	15	17	15	12	94	73	44	1020	1020	1019	-	-	-	14	10	-	0.00	 
24	28	22	16	17	16	14	94	70	42	1019	1018	1017	10	9	6	14	8	-	0.00	Thunderstorm
25	28	21	15	18	16	13	100	72	48	1017	1014	1011	10	7	4	14	8	-	0.00	 
26	27	20	14	14	12	10	88	59	34	1012	1011	1010	8	8	7	18	10	-	0.00	 
27	28	20	13	15	12	10	88	60	37	1011	1010	1008	-	-	-	11	5	21	0.00	 
28	28	20	13	15	13	11	88	61	37	1008	1005	1002	10	9	8	32	8	32	0.00	 
29	18	14	12	13	12	11	100	89	68	1014	1010	1005	10	10	10	32	23	50	0.00	Rain
30	20	16	12	11	9	8	94	71	46	1018	1016	1014	10	10	10	29	21	-	0.00	Rain
31	20	15	10	14	12	8	94	78	64	1020	1019	1018	10	10	10	18	10	-	0.00	 
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	24	17	11	15	13	10	100	74	50	1021	1020	1020	10	9	4	14	6	-	0.00	Fog
2	23	18	13	14	13	12	94	75	57	1020	1019	1019	8	8	8	11	8	-	0.00	Fog
3	24	18	13	17	15	12	94	77	61	1021	1020	1020	10	7	5	14	5	-	0.00	 
4	25	19	14	18	16	13	100	88	61	1021	1020	1019	10	5	0	43	6	64	0.00	Fog , Rain , Thunderstorm
5	25	19	14	18	15	13	100	80	47	1021	1020	1020	10	5	0	14	8	-	0.00	Fog
6	22	18	14	17	15	13	94	85	69	1022	1020	1018	10	10	7	18	11	-	0.00	Rain
7	20	17	13	14	11	8	94	70	46	1025	1023	1022	10	9	3	21	10	-	0.00	Fog
8	21	16	11	11	10	9	94	71	49	1025	1022	1019	10	10	10	26	16	-	0.00	 
9	19	14	11	10	8	5	88	65	49	1018	1015	1012	10	10	10	40	23	64	0.00	 
10	13	10	8	6	5	4	76	69	58	1021	1019	1016	10	10	10	29	21	47	0.00	Rain
11	17	11	5	8	6	4	93	71	52	1022	1019	1015	10	10	10	14	11	-	0.00	 
12	27	17	7	13	8	5	93	63	30	1014	1012	1008	-	-	-	21	11	-	0.00	 
13	18	14	10	14	12	9	94	86	64	1019	1011	1006	10	10	10	26	14	35	0.00	Rain
14	15	10	5	7	4	1	93	71	39	1026	1023	1019	10	10	10	21	13	-	0.00	 
15	18	11	4	6	4	2	93	65	37	1029	1028	1027	10	10	10	14	11	-	0.00	 
16	20	12	5	7	5	3	93	63	37	1028	1026	1024	-	-	-	21	11	-	0.00	 
17	22	13	5	12	8	3	87	67	43	1025	1024	1023	-	-	-	14	11	-	0.00	 
18	22	16	10	13	10	8	94	72	46	1025	1024	1022	10	10	10	11	8	-	0.00	 
19	14	12	9	12	9	5	94	81	59	1026	1023	1020	10	8	2	21	11	-	0.00	Rain
20	13	7	2	5	2	0	93	68	44	1029	1028	1027	10	10	10	14	8	-	0.00	 
21	14	7	1	4	3	0	93	69	47	1028	1027	1025	10	10	10	11	5	-	0.00	 
22	17	9	2	5	3	0	93	64	39	1027	1026	1025	10	10	10	6	5	-	0.00	 
23	20	11	3	7	5	2	93	63	40	1025	1023	1021	-	-	-	11	5	-	0.00	 
24	15	12	7	9	7	4	94	74	55	1027	1025	1023	10	10	10	18	10	-	0.00	Rain
25	18	11	5	7	6	3	93	69	45	1030	1028	1027	10	10	10	11	6	-	0.00	 
26	19	12	5	9	6	3	93	69	46	1029	1025	1020	10	10	10	11	6	-	0.00	 
27	13	10	6	9	7	4	94	81	67	1019	1018	1017	10	9	7	14	10	-	0.00	 
28	16	9	3	7	5	3	100	75	48	1019	1018	1017	10	9	6	11	5	-	0.00	 
29	20	11	2	8	5	2	100	69	35	1022	1021	1020	8	6	5	14	8	-	0.00	 
30	14	13	12	11	9	7	94	78	67	1021	1021	1020	10	9	4	26	14	-	0.00	Rain
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Oct	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	16	13	10	13	8	6	94	76	52	1020	1016	1008	10	10	10	26	11	-	0.00	Rain
2	15	11	8	13	8	4	94	77	58	1010	1006	1004	10	10	10	47	27	72	0.00	Rain
3	11	9	7	4	3	3	81	70	58	1020	1016	1010	10	10	10	29	24	-	0.00	 
4	14	9	5	6	4	3	87	67	55	1020	1019	1018	10	10	10	35	23	-	0.00	 
5	20	14	8	10	7	5	87	73	49	1018	1016	1015	10	10	10	32	19	-	0.00	 
6	21	14	8	9	8	5	94	72	40	1016	1013	1010	9	8	7	14	10	-	0.00	 
7	18	12	6	12	9	5	93	79	64	1010	1009	1008	9	5	3	18	10	-	0.00	 
8	20	16	12	12	11	10	88	74	52	1016	1014	1010	10	10	10	18	14	-	0.00	 
9	22	18	15	13	12	11	88	67	50	1013	1010	1009	10	10	10	47	26	68	0.00	Rain
10	18	14	10	13	12	7	88	78	64	1009	1004	998	10	10	8	43	29	64	0.00	Rain
11	12	10	9	7	6	5	87	76	67	1003	1002	1000	10	10	10	43	31	64	0.00	Rain
12	10	8	5	7	6	3	100	90	71	1004	997	993	10	10	5	26	14	-	0.00	Rain
13	9	7	4	5	4	3	93	83	66	1009	1007	1005	10	10	10	26	18	-	0.00	Rain
14	6	4	4	4	3	1	93	86	81	1014	1011	1009	10	10	10	29	16	-	0.00	Rain
15	8	4	0	5	2	-1	93	90	76	1014	1012	1010	10	10	9	21	14	-	0.00	Rain
16	6	3	1	3	1	0	100	83	66	1020	1015	1011	10	10	7	11	8	-	0.00	 
17	10	5	0	1	-1	-2	93	75	47	1025	1022	1020	10	9	7	14	8	-	0.00	 
18	12	6	0	5	2	-1	93	78	54	1027	1026	1025	9	7	5	14	10	-	0.00	 
19	13	7	2	6	4	1	100	80	54	1026	1022	1019	9	7	4	14	8	-	0.00	 
20	11	6	0	7	4	0	100	91	71	1018	1015	1013	10	4	0	21	8	-	0.00	Fog , Rain
21	6	2	-1	4	-2	-5	100	77	49	1021	1019	1016	10	10	10	18	11	29	0.00	Rain
22	7	1	-4	-3	-5	-7	86	66	42	1020	1016	1012	9	8	6	11	6	-	0.00	 
23	8	2	-3	1	-2	-4	100	77	53	1014	1012	1011	10	9	6	21	14	-	0.00	 
24	5	2	0	0	-3	-8	87	66	39	1021	1016	1010	10	10	10	32	19	43	0.00	Snow
25	8	4	0	2	-1	-3	87	72	53	1021	1019	1015	10	10	10	55	23	72	0.00	Rain
26	4	1	-1	1	-1	-3	93	84	61	1023	1022	1021	10	10	8	21	11	-	0.00	Rain , Snow
27	2	-1	-4	-1	-4	-5	93	82	65	1032	1027	1023	10	10	10	21	10	-	0.00	Snow
28	3	-2	-6	-4	-6	-7	100	75	48	1037	1035	1032	10	10	10	11	6	-	0.00	 
29	3	-2	-7	-3	-7	-10	93	70	38	1038	1037	1036	10	10	10	11	8	-	0.00	 
30	6	2	-2	0	-2	-5	93	75	65	1036	1034	1032	10	8	5	21	8	-	0.00	 
31	8	2	-3	1	-1	-4	100	81	43	1032	1030	1027	9	6	2	26	16	-	0.00	 
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Nov	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	7	2	-3	-1	-2	-3	100	82	53	1027	1024	1021	8	5	0	18	11	-	0.00	Fog
2	6	1	-3	0	-2	-4	93	80	65	1020	1018	1017	8	5	2	14	8	-	0.00	 
3	7	2	-3	3	-1	-7	87	76	60	1023	1018	1016	10	10	8	29	11	-	0.00	Rain
4	5	-1	-6	-4	-5	-7	93	74	49	1023	1020	1016	-	-	-	21	14	-	0.00	 
5	4	0	-4	-2	-3	-6	93	82	65	1016	1012	1006	8	6	4	14	10	-	0.00	 
6	10	4	-1	5	1	-2	93	87	71	1005	999	995	4	3	2	11	6	-	0.00	 
7	15	9	3	10	7	2	100	87	67	1003	998	993	10	5	2	11	6	-	0.00	Rain
8	8	7	5	8	6	4	100	92	81	1005	1001	999	10	7	3	26	8	-	0.00	Rain
9	10	7	3	7	5	2	100	93	76	1005	1003	1001	10	5	0	18	11	-	0.00	Fog
10	12	8	4	5	3	2	93	78	54	1007	1005	1004	10	10	10	21	16	-	0.00	 
11	7	3	0	4	2	-1	100	94	81	1007	1006	1005	10	2	0	11	8	-	0.00	Fog
12	11	6	2	7	4	1	100	90	71	1005	1000	997	10	4	0	18	8	-	0.00	Fog
13	8	7	5	4	3	2	93	83	76	1008	1005	1001	10	10	10	29	18	-	0.00	 
14	6	2	-1	4	2	-2	100	87	70	1018	1012	1008	10	9	4	18	11	-	0.00	 
15	5	1	-2	4	1	-2	100	93	81	1020	1018	1016	10	6	0	21	13	-	0.00	Fog , Rain
16	4	3	2	4	2	1	100	95	87	1022	1018	1014	10	5	0	18	11	-	0.00	Fog , Rain
17	4	3	2	3	2	1	93	90	87	1023	1022	1021	10	10	7	18	11	-	0.00	 
18	2	-1	-4	2	-2	-6	100	83	65	1021	1018	1016	10	9	5	26	11	-	0.00	 
19	-1	-3	-6	-6	-7	-8	93	77	64	1017	1014	1010	10	10	10	21	14	-	0.00	 
20	1	-3	-6	-4	-6	-7	93	83	65	1010	1009	1008	10	9	7	14	11	-	0.00	 
21	1	-2	-4	0	-3	-6	100	90	75	1012	1011	1009	10	4	0	11	5	-	0.00	Fog , Rain
22	0	-1	-1	0	-1	-2	100	99	93	1018	1015	1012	1	1	0	11	5	-	0.00	Fog , Rain , Snow
23	1	0	-1	1	-1	-2	100	98	93	1022	1020	1018	1	0	0	6	3	-	0.00	Fog
24	1	0	0	0	-1	-1	100	96	93	1022	1020	1017	7	2	0	11	3	-	0.00	Fog
25	1	0	0	1	0	0	100	97	93	1017	1014	1012	8	4	1	14	10	-	0.00	 
26	1	0	0	1	0	-1	100	98	93	1017	1014	1011	8	5	0	11	5	-	0.00	Fog
27	2	1	0	1	1	0	100	96	93	1019	1018	1017	10	5	2	14	8	-	0.00	 
28	3	2	1	2	1	0	100	95	87	1018	1015	1013	10	6	1	11	8	-	0.00	 
29	7	4	2	6	4	2	100	98	93	1013	1010	1008	6	4	1	14	8	-	0.00	Fog , Rain
30	5	4	3	4	4	2	100	97	93	1009	1008	1008	6	3	0	11	3	-	0.00	Fog , Rain
1997	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Dec	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	6	3	0	5	3	-1	100	97	93	1011	1009	1008	10	5	0	18	8	-	0.00	Fog , Rain , Snow
2	1	-1	-2	0	-1	-2	100	98	93	1011	1005	999	10	4	0	18	10	-	0.00	Fog , Rain , Snow
3	3	1	0	2	1	0	100	97	93	1007	1001	998	10	4	0	26	13	-	0.00	Fog , Rain , Snow
4	1	0	-1	1	-1	-2	100	93	87	1017	1012	1007	10	9	2	21	16	-	0.00	Rain , Snow
5	0	-1	-2	-1	-3	-4	93	88	80	1022	1020	1017	10	10	8	18	11	-	0.00	Snow
6	2	0	-1	-1	-2	-3	93	85	75	1023	1022	1020	10	10	10	26	16	-	0.00	Snow
7	1	0	-1	1	-2	-4	100	90	75	1020	1017	1016	10	9	4	35	23	50	0.00	Rain , Snow
8	4	2	0	3	1	-1	100	97	87	1016	1014	1012	10	6	0	14	8	-	0.00	Fog , Rain
9	6	2	-1	3	1	-1	100	93	81	1016	1014	1012	10	6	1	21	8	-	0.00	Fog
10	8	6	3	5	3	2	93	85	76	1016	1011	1006	10	10	10	43	23	-	0.00	Rain
11	10	8	7	8	7	5	93	89	82	1007	1005	1002	10	10	8	47	29	-	0.00	Rain
12	10	7	4	9	6	4	100	91	81	1007	1003	1000	10	10	7	32	23	-	0.00	Rain
13	5	3	2	4	1	0	93	87	81	1023	1017	1008	10	10	10	32	23	43	0.00	Rain
14	3	1	-2	2	-1	-3	100	87	70	1023	1020	1018	10	10	10	26	16	-	0.00	Rain , Snow
15	-1	-6	-10	-1	-6	-13	100	88	73	1031	1026	1022	10	9	4	32	14	-	0.00	Fog , Snow
16	-9	-10	-11	-11	-13	-14	86	80	73	1032	1031	1030	10	10	10	26	19	-	0.00	 
17	-4	-8	-11	-8	-10	-13	86	79	69	1029	1024	1021	10	10	10	43	27	61	0.00	 
18	-5	-6	-6	-8	-8	-9	86	83	80	1021	1018	1013	10	10	10	21	18	-	0.00	 
19	-2	-3	-5	-3	-5	-7	100	89	80	1012	1009	1008	10	7	1	14	10	-	0.00	Fog , Rain
20	3	-1	-4	2	-1	-4	100	97	93	1009	1004	1001	5	2	0	18	8	-	0.00	Fog , Rain
21	5	1	-2	3	1	-2	100	96	87	1008	1005	1002	10	4	0	11	8	-	0.00	Fog , Rain
22	1	0	-1	0	-1	-1	100	98	93	1015	1012	1009	7	1	0	6	3	-	0.00	Fog
23	2	1	0	0	0	-1	100	93	87	1024	1019	1015	10	10	7	14	8	-	0.00	 
24	7	3	1	5	2	-1	93	91	87	1025	1022	1018	10	9	7	35	19	-	0.00	Rain
25	10	8	7	6	6	4	93	85	71	1018	1015	1008	10	10	10	35	24	-	0.00	Rain
26	11	7	4	7	4	1	87	77	71	1007	1005	1004	10	10	10	43	26	61	0.00	Rain
27	6	3	1	2	1	0	93	83	75	1009	1006	1002	10	10	10	29	21	-	0.00	Rain
28	5	3	1	2	1	0	100	92	81	1011	1010	1009	10	10	10	21	16	-	0.00	Rain
29	3	1	0	1	0	-1	100	90	81	1013	1010	1009	10	10	10	21	16	-	0.00	Rain
30	3	0	-2	-1	-2	-4	93	83	75	1015	1014	1013	10	10	10	18	14	-	0.00	 
31	4	0	-3	0	-2	-4	100	91	70	1015	1014	1013	7	5	3	14	8	-	0.00	